日付,競馬場,レース名,クラス,距離,出走頭数,馬名,馬番,予想順位,予想スコア,単勝オッズ,市場人気,実着順,前走重賞近差,前々走重賞近差,前走3F最速,同コース実績,調教A評価,叩き2戦目,近走上昇傾向,距離短縮,前走好走,前々走好走,グレード実績(3-4走前),血統距離適性,初馬場種別,距離延長,昇級初戦,特殊条件,前走ローカル,長期休養明け,枠番補正,内枠先行,軽量馬加点,複勝安定ボーナス,急坂好走なし,馬体重変動,回り不適,季節×性別,道悪適性
2026年1月11日,京都,淀短距離S,OP,1200m,16,メイショウカゼマチ,10,12,3.5,199.9,15,16,0,0.0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月11日,京都,淀短距離S,OP,1200m,16,フィオライア,9,13,0.0,18.8,8,6,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月11日,京都,淀短距離S,OP,1200m,16,イフェイオン,3,14,0.0,25.8,9,8,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,-3,-3,0.5,3.0,0,0.0,0,0,0,-1,0.0
2026年1月11日,京都,淀短距離S,OP,1200m,16,エナジーグラン,8,15,-3.0,229.6,16,13,0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,-5,0,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月11日,京都,淀短距離S,OP,1200m,16,プルパレイ,14,16,-3.5,84.1,14,7,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0,-3,0,0,-3,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,中山,カーバンクルS,OP,1200m,16,シンバーシア,2,1,14.0,5.3,2,12,0,0.0,0,4,1,1,0.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,3.0,1,2.0,0,0,0,-1,0.0
2026年1月17日,中山,カーバンクルS,OP,1200m,16,ルージュラナキラ,4,2,10.0,4.0,1,5,0,0.0,0,4,1,1,0.0,0.0,0.0,1.0,1.0,0.5,0,0,0,0,0,0,0.5,0.0,0,2.0,0,0,0,-1,0.0
2026年1月17日,中山,カーバンクルS,OP,1200m,16,カズゴルティス,3,3,8.0,55.3,12,8,0,0.0,0,0,3,0,0.0,0.0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0.5,3.0,0,0.0,0,0,0,0,0.0
2026年1月17日,中山,カーバンクルS,OP,1200m,16,カルロヴェローチェ,14,4,5.5,5.5,3,2,0,0.0,0,0,2,0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年1月17日,中山,カーバンクルS,OP,1200m,16,エコロレジーナ,13,5,4.0,16.2,8,10,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0,3.0,-2,0,0,-1,0.0
2026年1月17日,中山,カーバンクルS,OP,1200m,16,ユキマル,10,6,3.0,10.5,5,9,0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,中山,カーバンクルS,OP,1200m,16,テイエムリステット,7,7,2.0,7.0,4,6,0,0.0,0,0,2,0,1.0,1.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,-0.5,0.0,0,0.0,-2,0,0,0,0.0
2026年1月17日,中山,カーバンクルS,OP,1200m,16,レッドシュヴェルト,15,8,2.0,29.9,10,7,0,0.0,0,0,2,0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年1月17日,中山,カーバンクルS,OP,1200m,16,クムシラコ,12,9,2.0,231.0,16,11,0,0.0,2,0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,0,-3,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年1月17日,中山,カーバンクルS,OP,1200m,16,ティニア,11,10,2.0,17.2,9,13,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年1月17日,中山,カーバンクルS,OP,1200m,16,ウインモナーク,1,11,2.0,10.8,6,16,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年1月17日,中山,カーバンクルS,OP,1200m,16,ウイングレイテスト,8,12,0.5,12.6,7,1,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.5,0.0,0,0.0,-2,0,0,0,0.0
2026年1月17日,中山,カーバンクルS,OP,1200m,16,メイクアスナッチ,5,13,-2.0,97.0,13,3,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,-3,0,0.5,0.0,1,0.0,-2,0,0,-1,0.0
2026年1月17日,中山,カーバンクルS,OP,1200m,16,ツインクルトーズ,9,14,-3.0,137.6,14,14,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-3,0,0.0,0.0,1,0.0,-2,0,0,-1,0.0
2026年1月17日,中山,カーバンクルS,OP,1200m,16,ディヴィナシオン,16,15,-3.0,217.1,15,15,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,-3,-3,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年1月17日,中山,カーバンクルS,OP,1200m,16,モリノドリーム,6,16,-3.5,32.9,11,4,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,-3,0,0.5,0.0,0,0.0,-2,0,0,-1,0.0
2026年1月17日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,タマカヅラ,6,1,10.5,4.9,2,5,0,0.0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,3.0,0,3.0,0,0,0,-1,0.0
2026年1月17日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,カンシン,8,2,6.5,5.8,3,1,0,0.0,2,0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,エクストラバック,5,3,6.5,6.9,4,6,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,3.0,0,0.0,0,0,0,0,0.0
2026年1月17日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,バシレイア,7,4,5.0,20.7,9,10,0,0.0,0,0,3,1,0.0,0.0,2.0,0.0,0.0,0.5,0,0,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,ホウオウブースター,14,5,4.0,86.9,13,8,0,0.0,0,0,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,スターウェーブ,4,6,3.5,15.2,8,14,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,ヴァンヴィーヴ,9,7,3.0,4.2,1,2,0,0.0,0,0,1,0,0.0,0.0,0.0,0.5,1.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,レザンノワール,13,8,3.0,14.3,7,7,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,タイキエクセロン,12,9,3.0,50.3,12,13,0,0.0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,ラセーヌシュメール,15,10,3.0,214.8,16,15,0,0.0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,ジャガード,3,11,2.5,190.7,15,12,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,レイユール,16,12,2.5,29.5,11,16,0,0.0,0,0,2,0,0.0,0.0,2.0,0.0,0.0,-0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,スムースベルベット,2,13,2.0,23.0,10,3,0,0.0,0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,マリノトニトゥルス,11,14,2.0,9.2,5,4,0,0.0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,プリティディーヴァ,1,15,2.0,12.2,6,9,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,中山,4歳以上2勝クラス,2勝クラス,1200m,16,エクセルゴールド,10,16,1.5,174.6,14,11,0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,京都,稲荷特別,2勝クラス,2000m,10,ジョイエッロ,5,1,12.5,2.6,1,5,0,0.0,4,0,2,1,0.0,0.0,2.0,0.5,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年1月17日,京都,稲荷特別,2勝クラス,2000m,10,バガン,8,2,9.0,16.1,5,6,0,0.0,0,4,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年1月17日,京都,稲荷特別,2勝クラス,2000m,10,ショウナンハウル,7,3,5.0,103.1,10,10,0,0.0,0,0,2,1,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,京都,稲荷特別,2勝クラス,2000m,10,ディーガレジェンド,4,4,4.0,6.2,4,4,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,-2,0,0.5,0.0,0,2.0,0,0,0,0,0.0
2026年1月17日,京都,稲荷特別,2勝クラス,2000m,10,コスモエクスプレス,1,5,4.0,56.1,8,9,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,京都,稲荷特別,2勝クラス,2000m,10,アンテロース,6,6,3.5,49.2,7,8,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,京都,稲荷特別,2勝クラス,2000m,10,ハートメテオ,2,7,3.0,3.3,2,2,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0,-0.5,0.0,0,2.0,0,0,0,-1,0.0
2026年1月17日,京都,稲荷特別,2勝クラス,2000m,10,ピンキープロミス,10,8,2.5,93.5,9,3,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,京都,稲荷特別,2勝クラス,2000m,10,ジェットマグナム,9,9,2.0,4.1,3,1,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,京都,稲荷特別,2勝クラス,2000m,10,リッチブラック,3,10,-1.5,25.4,6,7,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,-2,0,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,京都,紅梅S,OP,1400m,9,リリージョワ,9,1,9.0,1.6,1,1,0,0.0,0,4,3,0,0.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,京都,紅梅S,OP,1400m,9,パープルガーネット,3,2,7.5,24.5,7,4,0,0.0,2,0,3,1,0.0,1.0,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,京都,紅梅S,OP,1400m,9,プレセピオ,8,3,7.0,10.2,4,8,0,0.0,0,2,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,-1,0.0
2026年1月17日,京都,紅梅S,OP,1400m,9,プリンセスモコ,1,4,6.0,7.3,3,2,0,0.0,0,0,2,0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,3.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,京都,紅梅S,OP,1400m,9,フルールジェンヌ,2,5,6.0,62.6,9,6,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,1.0,0.5,0,0,0,0,0,0,-0.5,3.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,京都,紅梅S,OP,1400m,9,テイエムスティール,4,6,4.5,5.5,2,3,0,0.0,0,0,3,0,0.0,0.0,2.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,京都,紅梅S,OP,1400m,9,アイニードユー,6,7,4.5,17.2,6,5,0,0.0,0,0,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,京都,紅梅S,OP,1400m,9,マーブルパレス,5,8,4.0,56.7,8,7,0,0.0,0,2,2,0,0.0,0.0,2.0,0.0,1.0,0.5,0,-3,0,0,0,0,0.5,0.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,京都,紅梅S,OP,1400m,9,スウィッチインラヴ,7,9,3.5,12.2,5,9,0,0.0,0,0,3,0,0.0,1.0,0.0,0.5,1.0,-0.5,0,0,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,オリバナム,9,1,12.0,4.6,1,7,0,0.0,0,4,3,0,1.0,0.0,2.0,0.5,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,-1,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,トーホウガレオン,5,2,7.0,34.8,10,9,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,3.0,0,0.0,0,0,0,0,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,ポッドドンナー,1,3,6.5,8.7,5,3,0,0.0,0,0,2,0,1.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.5,0.0,0,2.0,0,0,0,0,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,フォーキャンドルズ,13,4,6.5,16.1,8,8,0,0.0,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,ルクスジニア,4,5,5.5,5.0,2,6,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,3.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,モアリジット,17,6,4.5,37.0,11,2,0,0.0,0,0,3,0,0.0,1.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,ジャズ,11,7,4.5,5.2,3,4,0,0.0,0,0,3,0,0.0,0.0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,ユキノエミリオ,3,8,4.5,81.7,13,18,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,レーヴジーニアル,10,9,4.0,9.6,6,5,0,0.0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,ツーエムクロノス,14,10,4.0,7.6,4,16,0,0.0,0,0,1,0,0.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,カズミクラーシュ,8,11,3.5,21.6,9,1,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,ザブライド,15,12,3.5,55.6,12,10,0,0.0,0,0,2,1,0.0,1.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,ジッピーレーサー,7,13,3.5,336.5,16,11,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,マルプリ,6,14,3.0,249.4,15,14,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,シャイニースイフト,12,15,2.0,370.8,17,12,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,ラージギャラリー,16,16,2.0,11.5,7,13,0,0.0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,ゴキゲンサン,18,17,2.0,157.6,14,17,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月17日,京都,4歳以上2勝クラス,2勝クラス,1600m,18,サヴァビアン,2,18,0.5,465.2,18,15,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,中山,4歳以上2勝クラス,2勝クラス,2200m,16,フィーリウス,5,1,10.0,15.4,5,1,0,0.0,0,0,3,0,0.0,1.0,0.0,0.5,0.0,0.5,0,0,0,0,0,0,0.0,3.0,0,2.0,0,0,0,0,0.0
2026年1月18日,中山,4歳以上2勝クラス,2勝クラス,2200m,16,ヴァリディシームス,1,2,8.0,7.3,3,3,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,0,3.0,0,0,0,0,0.0
2026年1月18日,中山,4歳以上2勝クラス,2勝クラス,2200m,16,レッドバンデ,12,3,8.0,1.3,1,5,0,0.0,0,0,3,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年1月18日,中山,4歳以上2勝クラス,2勝クラス,2200m,16,オストラヴァ,4,4,7.5,11.8,4,2,0,0.0,0,0,2,1,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,-0.5,0.0,0,3.0,0,0,0,0,0.0
2026年1月18日,中山,4歳以上2勝クラス,2勝クラス,2200m,16,ズイウンゴサイ,8,5,5.5,126.9,8,6,0,0.0,2,0,2,0,0.0,1.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,中山,4歳以上2勝クラス,2勝クラス,2200m,16,プラニスフェリオ,6,6,5.0,369.3,14,10,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,-3,0.0,3.0,0,0.0,0,0,0,0,0.0
2026年1月18日,中山,4歳以上2勝クラス,2勝クラス,2200m,16,オールマイデイズ,2,7,4.5,53.9,6,4,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,1.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,中山,4歳以上2勝クラス,2勝クラス,2200m,16,ヴァリージア,3,8,4.5,7.1,2,14,0,0.0,0,0,2,0,0.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,-0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,中山,4歳以上2勝クラス,2勝クラス,2200m,16,レイデラルース,7,9,4.0,84.5,7,9,0,0.0,0,0,2,1,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,-3,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,中山,4歳以上2勝クラス,2勝クラス,2200m,16,セイウンパシュート,16,10,3.5,293.4,12,15,0,0.0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,中山,4歳以上2勝クラス,2勝クラス,2200m,16,アナレンマ,15,11,3.0,403.6,16,12,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,中山,4歳以上2勝クラス,2勝クラス,2200m,16,マイネルフォルツァ,14,12,2.5,314.1,13,8,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,中山,4歳以上2勝クラス,2勝クラス,2200m,16,オウケンボルト,11,13,2.5,276.0,11,13,0,0.0,0,0,2,0,0.0,1.0,0.0,0.0,0.0,-0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,中山,4歳以上2勝クラス,2勝クラス,2200m,16,ウインネモフィラ,9,14,0.5,261.4,10,7,0,0.0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.5,0,0,0,0,-2,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月18日,中山,4歳以上2勝クラス,2勝クラス,2200m,16,ウインルピナス,10,15,0.5,158.1,9,11,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,-1,0.0
2026年1月18日,中山,4歳以上2勝クラス,2勝クラス,2200m,16,ブラックボイス,13,16,-1.0,369.3,15,16,0,0.0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,-2,-3,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,中山,京成杯,重賞,2000m,15,ステラスペース,3,1,13.5,76.4,14,5,0,0.0,0,4,1,0,0.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,-0.5,3.0,0,3.0,0,0,0,0,0.0
2026年1月18日,中山,京成杯,重賞,2000m,15,ポッドクロス,2,2,10.5,119.1,15,11,0,0.0,0,4,1,0,0.0,0.0,2.0,0.0,1.0,1.0,0,0,0,0,0,0,-0.5,0.0,0,2.0,0,0,0,0,0.0
2026年1月18日,中山,京成杯,重賞,2000m,15,マテンロウゲイル,11,3,9.5,11.1,6,2,0,0.0,0,0,3,0,0.0,0.0,2.0,0.5,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0,2.0,0,0,0,0,0.0
2026年1月18日,中山,京成杯,重賞,2000m,15,ポルフュロゲネトス,13,4,9.5,7.1,4,12,0,0.0,0,4,2,1,0.0,0.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,中山,京成杯,重賞,2000m,15,アッカン,6,5,8.5,9.5,5,15,0,0.0,0,0,3,0,0.0,0.0,2.0,1.0,1.0,0.0,0,0,0,0,0,0,0.5,0.0,0,3.0,-2,0,0,0,0.0
2026年1月18日,中山,京成杯,重賞,2000m,15,ジーネキング,10,6,6.5,27.3,7,10,0,0.0,0,0,3,1,0.0,0.0,0.0,0.5,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,3.0,-2,0,0,0,0.0
2026年1月18日,中山,京成杯,重賞,2000m,15,エリプティクカーブ,14,7,6.0,62.5,13,6,0,0.0,2,0,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年1月18日,中山,京成杯,重賞,2000m,15,ソラネルマン,12,8,5.5,3.6,1,3,0,0.0,0,0,3,0,0.0,0.0,2.0,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,中山,京成杯,重賞,2000m,15,アメテュストス,7,9,5.5,28.1,8,8,0,0.0,0,0,2,1,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0,0,0.0,0,0,0,0,0.0
2026年1月18日,中山,京成杯,重賞,2000m,15,ショウグンマサムネ,5,10,5.0,33.9,10,13,0,0.0,0,0,2,0,0.0,0.0,2.0,0.0,0.0,0.5,0,0,0,0,0,0,-0.5,3.0,0,0.0,-2,0,0,0,0.0
2026年1月18日,中山,京成杯,重賞,2000m,15,ブラックハヤテ,1,11,4.0,61.1,12,7,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1.0,0.0,0,2.0,-2,0,0,0,0.0
2026年1月18日,中山,京成杯,重賞,2000m,15,タイダルロック,9,12,3.5,29.6,9,4,0,0.0,0,0,3,1,0.0,0.0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,-2,0,0,0,0.0
2026年1月18日,中山,京成杯,重賞,2000m,15,グリーンエナジー,4,13,3.0,4.3,2,1,0,0.0,0,0,2,1,0.0,0.0,2.0,0.0,0.0,0.5,0,0,0,0,0,0,-0.5,0.0,0,0.0,-2,0,0,0,0.0
