race_id,surface,distance,frame,horse_num,rank,time_sec,time_diff
202505020105,芝,1400,2,3,17,83.2,2.200000000000003
202505020105,芝,1400,6,11,18,83.7,2.700000000000003
202505020108,芝,1600,3,3,1,93.7,0.0
202505020108,芝,1600,1,1,2,93.8,0.09999999999999432
202505020108,芝,1600,6,7,3,93.8,0.09999999999999432
202505020108,芝,1600,5,6,4,93.9,0.20000000000000284
202505020108,芝,1600,2,2,5,94.0,0.29999999999999716
202505020108,芝,1600,7,10,6,94.1,0.3999999999999915
202505020108,芝,1600,5,5,7,94.1,0.3999999999999915
202505020108,芝,1600,6,8,8,94.3,0.5999999999999943
202505020108,芝,1600,7,9,9,94.7,1.0
202505020108,芝,1600,8,12,10,94.7,1.0
202505020108,芝,1600,8,11,11,95.1,1.3999999999999915
202505020108,芝,1600,4,4,12,95.6,1.8999999999999915
202505020206,芝,1600,7,7,1,92.2,0.0
202505020206,芝,1600,1,1,2,92.2,0.0
202505020206,芝,1600,8,8,3,92.6,0.3999999999999915
202505020206,芝,1600,8,9,4,92.7,0.5
202505020206,芝,1600,2,2,5,92.7,0.5
202505020206,芝,1600,5,5,6,93.2,1.0
202505020206,芝,1600,6,6,7,93.5,1.2999999999999972
202505020206,芝,1600,3,3,8,94.3,2.0999999999999943
202505020206,芝,1600,4,4,9,95.7,3.5
202505020208,芝,1400,6,10,1,80.4,0.0
202505020208,芝,1400,2,2,2,80.5,0.09999999999999432
202505020208,芝,1400,6,9,3,80.6,0.19999999999998863
202505020208,芝,1400,4,6,4,80.6,0.19999999999998863
202505020208,芝,1400,3,3,5,80.6,0.19999999999998863
202505020208,芝,1400,7,11,6,80.7,0.29999999999999716
202505020208,芝,1400,5,8,7,80.7,0.29999999999999716
202505020208,芝,1400,8,13,8,80.7,0.29999999999999716
202505020208,芝,1400,4,5,9,80.8,0.3999999999999915
202505020208,芝,1400,5,7,10,81.0,0.5999999999999943
202505020208,芝,1400,7,12,11,81.0,0.5999999999999943
202505020208,芝,1400,3,4,12,81.0,0.5999999999999943
202505020208,芝,1400,8,14,13,81.0,0.5999999999999943
202505020208,芝,1400,1,1,14,81.2,0.7999999999999972
202505020209,芝,1400,2,3,1,79.8,0.0
202505020209,芝,1400,6,10,2,79.8,0.0
202505020209,芝,1400,4,6,3,80.0,0.20000000000000284
202505020209,芝,1400,5,8,4,80.0,0.20000000000000284
202505020209,芝,1400,6,11,5,80.0,0.20000000000000284
202505020209,芝,1400,4,7,6,80.0,0.20000000000000284
202505020209,芝,1400,1,1,7,80.1,0.29999999999999716
202505020209,芝,1400,3,4,8,80.2,0.4000000000000057
202505020209,芝,1400,5,9,9,80.2,0.4000000000000057
202505020209,芝,1400,2,2,10,80.2,0.4000000000000057
202505020209,芝,1400,8,15,10,80.2,0.4000000000000057
202505020209,芝,1400,3,5,12,80.3,0.5
202505020209,芝,1400,7,13,13,80.3,0.5
202505020209,芝,1400,7,12,14,80.8,1.0
202505020209,芝,1400,8,14,15,81.4,1.6000000000000085
202505020305,芝,1400,6,6,1,81.2,0.0
202505020305,芝,1400,8,9,2,81.4,0.20000000000000284
202505020305,芝,1400,4,4,3,81.5,0.29999999999999716
202505020305,芝,1400,7,7,4,81.5,0.29999999999999716
202505020305,芝,1400,8,8,5,81.7,0.5
202505020305,芝,1400,2,2,6,82.0,0.7999999999999972
202505020305,芝,1400,5,5,7,82.2,1.0
202505020305,芝,1400,1,1,8,82.3,1.0999999999999943
202505020305,芝,1400,3,3,9,82.3,1.0999999999999943
202505020311,芝,1400,7,9,1,78.3,0.0
202505020311,芝,1400,3,3,2,78.5,0.20000000000000284
202505020311,芝,1400,4,4,3,78.7,0.4000000000000057
202505020311,芝,1400,7,10,4,78.9,0.6000000000000085
202505020311,芝,1400,1,1,5,79.1,0.7999999999999972
202505020311,芝,1400,8,11,6,79.1,0.7999999999999972
202505020311,芝,1400,8,12,7,79.2,0.9000000000000057
202505020311,芝,1400,5,6,8,79.3,1.0
202505020311,芝,1400,5,5,9,79.4,1.1000000000000085
202505020311,芝,1400,2,2,10,79.4,1.1000000000000085
202505020311,芝,1400,6,8,11,79.8,1.5
202505020311,芝,1400,6,7,12,79.8,1.5
202505020404,芝,1600,2,3,1,93.3,0.0
202505020404,芝,1600,6,11,2,93.6,0.29999999999999716
202505020404,芝,1600,4,7,3,93.6,0.29999999999999716
202505020404,芝,1600,5,9,4,93.9,0.6000000000000085
202505020404,芝,1600,1,1,5,93.9,0.6000000000000085
202505020404,芝,1600,6,10,6,94.1,0.7999999999999972
202505020404,芝,1600,2,2,7,94.2,0.9000000000000057
202505020404,芝,1600,7,12,8,94.2,0.9000000000000057
202505020404,芝,1600,5,8,9,94.2,0.9000000000000057
202505020404,芝,1600,3,4,10,94.3,1.0
202505020404,芝,1600,8,14,11,94.4,1.1000000000000085
202505020404,芝,1600,4,6,12,94.8,1.5
202505020404,芝,1600,7,13,13,94.9,1.6000000000000085
202505020404,芝,1600,3,5,14,94.9,1.6000000000000085
202505020404,芝,1600,8,15,15,95.1,1.7999999999999972
202505020408,芝,1600,1,1,1,93.0,0.0
202505020408,芝,1600,8,8,2,93.5,0.5
202505020408,芝,1600,7,7,3,93.6,0.5999999999999943
202505020408,芝,1600,5,5,4,93.9,0.9000000000000057
202505020408,芝,1600,4,4,5,94.1,1.0999999999999943
202505020408,芝,1600,8,9,6,94.2,1.2000000000000028
202505020408,芝,1600,2,2,7,94.4,1.4000000000000057
202505020408,芝,1600,6,6,8,94.7,1.7000000000000028
202505020408,芝,1600,3,3,9,94.9,1.9000000000000057
202505020505,芝,1400,6,12,1,82.1,0.0
202505020505,芝,1400,5,9,2,82.3,0.20000000000000284
202505020505,芝,1400,3,6,3,82.3,0.20000000000000284
202505020505,芝,1400,8,15,4,82.4,0.30000000000001137
202505020505,芝,1400,2,3,5,82.4,0.30000000000001137
202505020505,芝,1400,1,2,6,82.6,0.5
202505020505,芝,1400,6,11,7,82.8,0.7000000000000028
202505020505,芝,1400,5,10,8,82.8,0.7000000000000028
202505020505,芝,1400,7,14,9,82.8,0.7000000000000028
202505020505,芝,1400,3,5,10,83.2,1.1000000000000085
202505020505,芝,1400,4,7,11,83.4,1.3000000000000114
202505020505,芝,1400,7,13,12,83.5,1.4000000000000057
202505020505,芝,1400,1,1,13,83.6,1.5
202505020505,芝,1400,2,4,14,84.0,1.9000000000000057
202505020505,芝,1400,4,8,15,84.2,2.1000000000000085
202505020505,芝,1400,8,16,16,84.9,2.8000000000000114
202505020508,芝,1400,6,7,1,80.7,0.0
202505020508,芝,1400,2,2,2,80.9,0.20000000000000284
202505020508,芝,1400,8,11,3,81.1,0.3999999999999915
202505020508,芝,1400,6,8,4,81.1,0.3999999999999915
202505020508,芝,1400,5,5,5,81.3,0.5999999999999943
202505020508,芝,1400,1,1,6,81.3,0.5999999999999943
202505020508,芝,1400,8,12,7,81.6,0.8999999999999915
202505020508,芝,1400,4,4,8,81.7,1.0
202505020508,芝,1400,3,3,9,81.8,1.0999999999999943
202505020508,芝,1400,5,6,10,81.8,1.0999999999999943
202505020508,芝,1400,7,9,11,82.5,1.7999999999999972
202505020508,芝,1400,7,10,12,82.7,2.0
202505020509,芝,1600,7,13,1,94.7,0.0
202505020509,芝,1600,8,15,2,94.7,0.0
202505020509,芝,1600,7,12,3,94.7,0.0
202505020509,芝,1600,4,6,4,94.8,0.09999999999999432
202505020509,芝,1600,6,11,5,94.9,0.20000000000000284
202505020509,芝,1600,5,8,6,94.9,0.20000000000000284
202505020509,芝,1600,3,4,7,95.0,0.29999999999999716
