順位,枠,馬番,馬名,合計スコア,単勝オッズ,人気,加点内訳,減点内訳,調教コメント,総合点,能力指数,旧順位
,14,スミッコディスコ,1200m前後は3走1勝・3着内3回 ／ 前走下北半島特別(1勝クラス)1着 ／ 前走は相手が強い一戦（メンバーレベル54）で1着,3番人気だが総合点は7位,先行（近5走の序盤 平均3.6番手）
,9,ビッグフラワー,同コース（中山芝1200）で3歳以上1勝クラス1着 ／ 前走3歳以上1勝クラス1着,能力指数55はメンバー下位（15位/16頭）,差し（近5走の序盤 平均8.6番手）
,6,トラスコンガーデン,1200m前後は4走1勝・3着内2回 ／ 同コース（中山芝1200）で2歳未勝利1着,能力指数57はメンバー下位（11位/16頭）,追込（近5走の序盤 平均11.8番手）
,4,ジョヴィアン,—,能力指数57はメンバー下位（12位/16頭） ／ 1200mは未経験（最短1400m） ／ 中山芝は初めて,
,15,メローネ,1200m前後は7走2勝・3着内4回,中山芝は初めて ／ 前走耶馬渓特別(2勝クラス)12着（0.7秒差）,先行（近5走の序盤 平均4.8番手）
,13,レザンノワール,同コース（中山芝1200）で2歳新馬1着,調教「仕上十分」（同コメントの複勝率15%）,先行（近5走の序盤 平均6.2番手）
,10,セレッソデアモール,—,能力指数56はメンバー下位（14位/16頭） ／ 約8か月ぶり（半年以上の休み明けは人気以下に走りやすい）,差し（近5走の序盤 平均6.4番手）
,2,イゾラフェリーチェ,中山芝は2走1勝・3着内1回 ／ 近8走で掲示板5回と堅実（ただし勝ち星なし）,2番人気だが総合点は14位,逃げ（近5走の序盤 平均2.2番手）
,16,ピコアーガイル,1200m前後は7走0勝・3着内5回 ／ 同コース（中山芝1200）で袖ケ浦特別(2勝クラス)2着 ／ 近8走で掲示板4回と堅実（ただし勝ち星なし）,能力指数57はメンバー下位（13位/16頭）,逃げ（近5走の序盤 平均2.8番手）
,5,ヴィヴァクラウン,—,能力指数52はメンバー下位（16位/16頭）,差し（近5走の序盤 平均8.8番手）
